Publish Date,Likes Count,Comments Count,Video URL,Video View Count,Short Code,Caption
2022-01-29 20:21:43,37764,227,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m69/GBZ3RBAnpx5APxoBAGTZdvh9DYxRbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=110&vs=3018627041684419_2226675755&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQlozUkJBbnB4NUFQeG9CQUdUWmR2aDlEWXhSYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFSlpRUkNBYXAzSUpZZ1NBT2llMVozeXNQRUZicV9FQUFBRhUCAsgBACgAGAAbABUAACbCj92vif2cQBUCKAJDMywXQEoVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAEtP0VJT9EHTKdi4Oi0lz3juCOeC_Tnh6scVcZKMiK-g&oe=65C88514&_nc_sid=bc0c2c,340273,CZUWE6kFX11,"In the Grace of Yoga with Sadhguru | Begins on 28 Feb 2022

“In the Grace of Yoga” is a unique opportunity to be in Sadhguru's presence during the auspicious time of Mahashivratri. 

The program includes exclusive sessions, powerful guided meditations, and a special Pancha Bhuta Kriya with Sadhguru on Mahashivratri. This year, Sadhguru explores a completely new theme – “The Heart of Yoga,” where he will delve into the very essence of Yoga. The program is available online in 5-day and 2-day formats. 

Register Now to receive the kit required for the program in time : sadhguru.co/GOY-ig

#Sadhguru #MahaShivratri #Yoga #GraceOfYoga"
2022-01-26 12:13:44,19603,134,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmABbBr7A1pABADnLtOzzbNscbvVBAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi44NDguYmFzZWxpbmUifQ&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=103&vs=1075930259929546_3217677961&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCYkJyN0ExcEFCQURuTHRPenpiTnNjYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDWjVRQkNwakk5R2o1a0JBSENub0RxdThrb1pidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJvjDv66Yl9FAFQIoAkMzLBdAcHEOVgQYkxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&ccb=9-4&oh=00_AfCijluzVUNl21fRryyeCMMmyDC1bviWZwR9oJEUyRGgMg&oe=65C88F73&_nc_sid=bc0c2c,138485,CZLv8BFFB-n,"What Makes this Republic Day Special?

In his Republic Day message, Sadhguru explains about what makes 73rd Republic Day of India a special one. He also talks about the Conscious Planet movement, and beseeches every citizen of the nation to make this movement as their very own, and help #SaveSoil which is the very basis of our life.

#Sadhguru #RepublicDay"
2022-01-23 21:04:38,22912,117,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmABwy1QM-uwAAH8aaNb7rzdPbvVBAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi43MjAuYmFzZWxpbmUifQ&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=109&vs=1028285121054563_1457222723&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCd3kxUU0tdXdBQUg4YWFOYjdyemRQYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFbGZPQkI5LUdaUTVXOEZBTFpFQ25LVjhXZDFidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJtbjmKn%2F7MM%2FFQIoAkMzLBdAcZ1T987ZFxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&ccb=9-4&oh=00_AfDlF04E9Wtdu5VPzyCshWgR7o0A6XI3V1vT6CWrjV_a_g&oe=65C8CAFB&_nc_sid=bc0c2c,198431,CZE-Yx0FvLS,"Can Yoga Make you Available to Grace? | Sadhguru Answers

Offered during Mahashivratri, “In the Grace of Yoga” is a unique opportunity to be in Sadhguru's presence during the auspicious time of Mahashivratri. The program includes exclusive sessions, powerful guided meditations, and a special Pancha Bhuta Kriya with Sadhguru on Mahashivratri. This year, Sadhguru explores a completely new theme – “The Heart of Yoga,” where he will delve into the very essence of Yoga. The 5-day program is offered both in-person and online, whereas the 2-day format is available exclusively online. 

To register, visit sadhguru.co/GOY-ig

#sadhguru #GraceOfYoga #Mahashivratri"
2022-01-17 16:25:43,200634,1482,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmABtWIBkQ1ACAHQIM5VSYpElbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=111&vs=348932216798749_360191449&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCdFdJQmtRMUFDQUhRSU01VlNZcEVsYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIZVpNQkFyS2dRZVoxSUVBSFZvX1pVcUluUUlicV9FQUFBRhUCAsgBACgAGAAbABUAACbo8v%2F3xd%2B8QBUCKAJDMywXQE1EOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCcPqiqlRRMd8iY206qLVkK_FTGHzDDgMvpkO22gyDxuA&oe=65C8DBF0&_nc_sid=bc0c2c,1380334,CY1BmGoFocd,"Should Marijuana Be Legal?

#Sadhguru #Marijuana"
2022-01-03 16:53:12,85196,549,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmABiskBIgYsCABEmpHOJ30Iybq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=106&vs=297508838982298_227096334&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCaXNrQklnWXNDQUJFbXBIT0ozMEl5YnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHWkhLaERmam5CR0VCa0NBSFhsVk9DQ2JxdHpicV9FQUFBRhUCAsgBACgAGAAbABUAACaK8O%2F96ejPPxUCKAJDMywXQEO7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAIww5zrg2dBE9FasMjT_G441jMezokvliz7AagP24Mxg&oe=65C8DC6F&_nc_sid=bc0c2c,675600,CYRB5X-FXP8,"Your Idea of Happiness Is Sickness?

#Sadhguru"
2021-12-29 14:20:02,40944,202,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmAAD5od-CCUBAAr7qT4cLPAnbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=100&vs=1342626516252906_3360622697&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBRDVvZC1DQ1VCQUFyN3FUNGNMUEFuYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMYVRHaEM4cmhsMUZZNEFBQ25xTkUxRUpRUmpicV9FQUFBRhUCAsgBACgAGAAbABUAACaomOWD6v%2FLQBUCKAJDMywXQE2MzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDyDUM11LJ5bw_TcOcGQC7BQb7zs-3dOtWojnFslYSbcA&oe=65C8B5A2&_nc_sid=bc0c2c,232924,CYD2Jo6FcYy,"40,000 Years of Mysticism & Culture | Ride with Sadhguru

In Episode 4 of this 8-part series, join Sadhguru as he meets members of various Native American nations, and spends time at some of the most ancient sacred sites of the Native American people.

Watch all 8 parts of the series: sadhguru.co/RideWithSadhguru

#Sadhguru #RideWithSadhguru"
2021-12-27 20:59:47,71379,347,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmAC7pIrzbZsBAJt02w69mApBbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=111&vs=653009192522006_2093988587&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFDN3BJcnpiWnNCQUp0MDJ3NjltQXBCYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLQjFHQkFBTGk0bDlHUURBTHRpMzU4M01ZdGxicV9FQUFBRhUCAsgBACgAGAAbABUAACaQo635qYbPPxUCKAJDMywXQE2RBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDQVzJzIZPOJEovLHBNxFcjpqvf41dpiGkEQJlbzIEArw&oe=65C8A7AF&_nc_sid=bc0c2c,372004,CX_cQhPFtGK,"The Black Hills of the Ancient Lakota | Ride with Sadhguru

In Episode 3 of this 8-part series, Sadhguru talks about a critical juncture of US history, before heading to visit many ancient and sacred sites of the Native American people.

Watch all 8 parts of the series: sadhguru.co/RideWithSadhguru

#RideWithSadhguru #Sadhguru"
2021-12-23 13:28:27,14839,56,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GEYFFBDrj49uBFwCAFJ_nbgrfVNGbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=103&vs=851305852204339_3264345361&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRVlGRkJEcmo0OXVCRndDQUZKX25iZ3JmVk5HYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLVkZFeENUUjFsckxtb0JBRWQ4clJPQkdpcGFicV9FQUFBRhUCAsgBACgAGAAbABUAACaK7r7Cu4ffPxUCKAJDMywXQD33S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfA_UKQ4tDyS03cr8lq0paYXPESO51GRhSMGuyeFY2wWiw&oe=65C8AFD9&_nc_sid=bc0c2c,170085,CX0VbdJF0gG,"Of Outlaws and Legends | Ride with Sadhguru

In Episode 2 of this 8-part series, Sadhguru steps into the footsteps of three legendary American icons who helped shape America's culture - celebrated author Mark Twain, illustrious musician Bob Dylan, and the notorious outlaw Jesse James.

Watch all 8 parts of the series: sadhguru.co/RideWithSadhguru

#RideWithSadhguru #Sadhguru"
2021-12-21 14:12:54,118723,478,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmACv0bYsWp8BAKTLz7fvX6ZIbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNjA4LmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=104&vs=1311993402576813_2484445283&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFDdjBiWXNXcDhCQUtUTHo3ZnZYNlpJYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIWEJFeEQ3ZXFPci1SWUNBRDQtLUd3dnl5VW5icV9FQUFBRhUCAsgBACgAGAAbABUAACbYpM77z6vTPxUCKAJDMywXQEuIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfD1o6wxjPs7_5UtMRMqspKfWPXom3ruKT9rSCW72yKZkQ&oe=65C8F788&_nc_sid=bc0c2c,825430,CXvMn1fFjjU,"""Am I Ready for Yoga?""

#Sadhguru #Yoga"
2021-12-18 22:03:41,18869,113,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GHzeERBEiRCWMe0DAFqIBD0VDmExbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=109&vs=306766754682195_2116387420&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHplRVJCRWlSQ1dNZTBEQUZxSUJEMFZEbUV4YnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQSXk5Zy1wcktxQV9jRUVBT1NieW0tRnhTNDBicV9FQUFBRhUCAsgBACgAGAAbABUAACbMr6CRlPnfPxUCKAJDMywXQE37peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCWzck8sB5KyJjbsEe7w3yEqSrZ-0kJDKjPwM74367pxg&oe=65C8A7CF&_nc_sid=bc0c2c,171859,CXoW0mnFfx6,"Ready for the Journey of a Lifetime? | Ride with Sadhguru

Stay tuned as Sadhguru sets off on an almost 15,000 km journey across the North American continent. Episode 1 of this 8-part series follows Sadhguru through the Tennessee valley to see ancient landmarks significant to the Native American peoples and the route of the Trail of Tears.

#Sadhguru #RideWithSadhguru #NativeAmerica #TrailofTears #Tennessee"
2021-12-16 20:28:05,132338,869,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmABswJ-XB9kBAOyLYw-h10Z3bq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=107&vs=1618226648535683_1394967239&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCc3dKLVhCOWtCQU95TFl3LWgxMFozYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQTkVDUkFiMm56UE92MEFBRkdsbVItVV8wZHRicV9FQUFBRhUCAsgBACgAGAAbABUAACbCxcK5nZnSPxUCKAJDMywXQEYAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDpIm6makBpX8uXE_mBWpdy7-fDDQwfH5NCimhsdJOSaw&oe=65C8E26E&_nc_sid=bc0c2c,1080579,CXjELAol--L,"What is Love?

#Sadhguru #Love"
2021-12-12 20:35:33,22619,151,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m84/B84FAE4F621AF2D658C56B80E6662CAC_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi4xMjgwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=109&vs=1413662399494154_2234159564&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9CODRGQUU0RjYyMUFGMkQ2NThDNTZCODBFNjY2MkNBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQdTBpUmVhWGNyam9ic0FBT1JmNjVMc1BwQk1icGt3QUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJuKi1%2FGsm9BAFQIoAkMzLBdAgmRDlYEGJRgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&ccb=9-4&oh=00_AfBiVhKfwnXm4zZp8V-GJ3-LuxQYPx1M2GrBRbEi4MFJCg&oe=65C8E7D8&_nc_sid=bc0c2c,152340,CXYxyPVJFe7,"Toxic Clothing? Every Parent Should Hear This

Sadhguru talks about the state of the clothing industry and the harm that can be caused by wearing polyfiber and synthetic clothing.

@isha.savetheweave 

#Sadhguru #Clothing"
2021-12-11 18:54:38,18459,132,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m84/9B496470FAEA8DC0F570D9FA63427DAB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi4xMjgwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=102&vs=1377366689792399_3319963903&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC85QjQ5NjQ3MEZBRUE4REMwRjU3MEQ5RkE2MzQyN0RBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMd0F2eFloWDZXZUNjSVlBSDJQZTMwX1d6WkhicGt3QUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJr7dppWH074%2FFQIoAkMzLBdAirBDlYEGJRgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&ccb=9-4&oh=00_AfDKnLY7VQivH7omE4mPmSpHoZgbOP4Phe4_rBExSHt5Tg&oe=65C89E6D&_nc_sid=bc0c2c,147163,CXWBaFUp2Az,"Does Skin Color Impact Spiritual Growth?

Sadhguru speaks about whether or not skin color can impact your spiritual growth.

#Sadhguru #Spirituality"
2021-12-05 10:34:21,28594,443,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmACpb6SLF2MAAOF83JapbIQobvVBAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uaWd0di5jMi4xMjgwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=103&vs=321493819576407_420675731&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFDcGI2U0xGMk1BQU9GODNKYXBiSVFvYnZWQkFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFdkFvQTh1M09DV3NWVUNBSFM5TmdfT1Q2QUFidlZCQUFBRhUCAsgBACgAGAAbAYgHdXNlX29pbAExFQAAJpzD1OXokc0%2FFQIoAkMzLBdAf21T987ZFxgSZGFzaF9iYXNlbGluZV8xX3YxEQB17AcA&ccb=9-4&oh=00_AfBj6c8cKC2p5r6UgnMqZnD6n15zT2pJoU6w1iGQrvtIMw&oe=65C88EDA&_nc_sid=bc0c2c,491097,CXFqnBhFXVW,"Save Soil: Our Very Body | Conscious Planet

Conscious Planet is a Global Movement to initiate a conscious approach to soil and planet. The movement seeks to show governments of all nations that their citizens want a policy to revitalize soil and ecology.

To activate and demonstrate the support of over 3 billion citizens, Sadhguru will be riding a motorcycle alone, 30,000 kilometers across 24 nations.

The rally will start in London and end in southern India, where the Cauvery Calling project, initiated by Sadhguru, has enabled 125,000 farmers to plant 62 million trees to revive soil and river Cauvery.

Activating citizen participation will ensure that ecological issues become election issues, so that governments create policies and set budgets for ecological solutions, leading to sustained implementation.

Find out more at ConsciousPlanet.org

#ConsciousPlanet #SaveSoil #WorldSoilDay #Sadhguru"
2021-11-26 18:02:40,69276,368,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmAAor5XR4lEDAMIwpXKECfcYbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=103&vs=304590594714846_2696998536&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBb3I1WFI0bEVEQU1Jd3BYS0VDZmNZYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDSUVsQV9lbFNGakVzMEFBRUs1RzJxbjVXVURicV9FQUFBRhUCAsgBACgAGAAbABUAACa6ycGDn%2BfJQBUCKAJDMywXQEWd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCTJZKwL32jh8D2FhBrYcEDS4vuRaY5kU1xeBBi-zmxew&oe=65C87996&_nc_sid=bc0c2c,539553,CWvTlwohrdE,"Feeling Lost?

#Sadhguru #Life #Spirituality #Lost"
2021-11-22 15:32:44,48128,277,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m69/GICWmAA4gw-CWXIDAF7bre5I9G0Kbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=101&vs=431688408578137_2237187648&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFBNGd3LUNXWElEQUY3YnJlNUk5RzBLYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLUUxhZ19nUWVwTkRXZ0FBQTZtS1Vzczg1VTJicV9FQUFBRhUCAsgBACgAGAAbABUAACaQkLCOzsrZPxUCKAJDMywXQEw7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfA3ytLIoSw4TdaQAdWJRwTasLnhgqw3ymMvaQBHKhuH3g&oe=65C8CB10&_nc_sid=bc0c2c,381404,CWkupVWl-s3,"You’re A Big Man, Right?

#Sadhguru #Identity #Life #Spirituality"
2021-11-11 19:09:05,78499,594,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m69/GDCdOg89pdfYaRUDAM4Lvk-7LhYLbq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=102&vs=621830385621988_1858724071&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRENkT2c4OXBkZllhUlVEQU00THZrLTdMaFlMYnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFbGZRZzkxSDNyNjl6TUNBS2RFR21tU1lqVnhicV9FQUFBRhUCAsgBACgAGAAbABUAACakhZrCwZnMPxUCKAJDMywXQD8iDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDg_wwFn6h4XFHupcuXuPGQjGn6HCjhRUZRVLM9hvmt4g&oe=65C9066D&_nc_sid=bc0c2c,527296,CWIyv0xlcuc,"Should You Watch Sadhguru’s Videos?

#Sadhguru #Spirituality #Yoga #Consciousness #Awakening"
2021-10-24 17:18:37,20908,137,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m69/GFlx1w4am7pm5AMCACsCeX1D3Vw4bq_EAAAF.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=108&vs=251192283637924_1030380773&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRmx4MXc0YW03cG01QU1DQUNzQ2VYMUQzVnc0YnFfRUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dITjN2UTR3VVBoOThXOEJBTmtmRnFnckw0NWRicV9FQUFBRhUCAsgBACgAGAAbABUAACach7y4%2FpjLQBUCKAJDMywXQDQ7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCKVqp_UUopW6S5YmgwrMLi1F03uoYEOzIOMKyYV3HxRQ&oe=65C87335&_nc_sid=bc0c2c,171945,CVaQMY7FYPm,"Bike, Music or Golf?

#Sadhguru"
